time,close,high,low,open,volume
2017-03-01 00:00:00,19234.2,19256.7,19229.2,19229.2,54
2017-03-01 00:01:00,19224.2,19239.2,19221.7,19239.2,39
2017-03-01 00:02:00,19224.2,19234.2,19221.7,19226.7,42
2017-03-01 00:03:00,19226.7,19226.7,19219.2,19223.1,9
2017-03-01 00:04:00,19226.7,19229.2,19224.2,19224.2,15
2017-03-01 00:05:00,19232.9,19233.0,19224.2,19229.2,18
2017-03-01 00:06:00,19234.2,19236.7,19224.2,19231.7,17
2017-03-01 00:07:00,19239.2,19246.7,19234.2,19236.7,25
2017-03-01 00:08:00,19249.2,19249.2,19234.2,19234.2,17
2017-03-01 00:09:00,19244.2,19249.2,19241.7,19244.2,45
2017-03-01 00:10:00,19254.2,19254.2,19241.7,19249.2,32
2017-03-01 00:11:00,19246.7,19256.7,19244.2,19256.7,24
2017-03-01 00:12:00,19319.2,19319.2,19246.7,19249.2,107
2017-03-01 00:13:00,19330.6,19339.2,19319.2,19321.7,71
2017-03-01 00:14:00,19364.2,19371.7,19324.2,19330.5,74
2017-03-01 00:15:00,19364.2,19369.2,19354.2,19366.7,57
2017-03-01 00:16:00,19361.7,19364.2,19354.2,19359.2,58
2017-03-01 00:17:00,19342.9,19369.2,19341.7,19360.6,41
2017-03-01 00:18:00,19328.1,19347.9,19328.1,19345.4,17
2017-03-01 00:19:00,19319.2,19329.2,19316.7,19329.2,29
2017-03-01 00:20:00,19319.2,19329.2,19318.1,19318.1,29
2017-03-01 00:21:00,19324.2,19324.2,19314.2,19321.7,27
2017-03-01 00:22:00,19324.2,19324.2,19319.2,19323.1,10
2017-03-01 00:23:00,19324.2,19332.9,19321.7,19329.2,14
2017-03-01 00:24:00,19324.2,19324.2,19319.2,19321.7,38
2017-03-01 00:25:00,19331.2,19331.2,19321.7,19321.7,12
2017-03-01 00:26:00,19334.2,19334.2,19331.7,19331.7,2
2017-03-01 00:27:00,19336.7,19336.7,19330.6,19331.7,7
2017-03-01 00:28:00,19326.7,19339.2,19325.6,19334.2,17
2017-03-01 00:29:00,19321.7,19339.2,19319.2,19327.9,22
2017-03-01 00:30:00,19339.2,19339.2,19321.7,19324.2,29
2017-03-01 00:31:00,19329.2,19334.2,19329.2,19334.2,8
2017-03-01 00:32:00,19331.7,19334.2,19329.2,19331.7,29
2017-03-01 00:33:00,19334.2,19339.2,19333.0,19334.2,15
2017-03-01 00:34:00,19334.2,19339.2,19324.2,19331.7,41
2017-03-01 00:35:00,19349.2,19356.7,19334.2,19336.7,58
2017-03-01 00:36:00,19349.2,19354.2,19349.2,19351.7,12
2017-03-01 00:37:00,19347.9,19347.9,19344.2,19344.2,9
2017-03-01 00:38:00,19346.7,19349.2,19344.2,19345.6,23
2017-03-01 00:39:00,19340.6,19347.9,19340.6,19344.2,11
2017-03-01 00:40:00,19349.2,19349.2,19345.6,19346.2,7
2017-03-01 00:43:00,19349.2,19349.2,19344.2,19348.1,4
2017-03-01 00:44:00,19354.2,19354.2,19344.2,19344.2,7
2017-03-01 00:45:00,19349.2,19359.2,19345.6,19359.2,20
2017-03-01 00:46:00,19354.2,19359.2,19349.2,19354.2,20
2017-03-01 00:47:00,19355.6,19359.2,19351.7,19356.7,9
2017-03-01 00:48:00,19348.0,19351.7,19344.2,19351.7,17
2017-03-01 00:49:00,19346.7,19351.7,19344.2,19344.2,8
2017-03-01 00:50:00,19346.7,19349.2,19344.2,19344.2,8
2017-03-01 00:51:00,19349.2,19349.2,19346.7,19349.2,5
2017-03-01 00:52:00,19344.2,19346.7,19344.2,19346.7,6
2017-03-01 00:53:00,19341.7,19346.7,19341.7,19346.7,7
2017-03-01 00:54:00,19339.2,19344.2,19339.2,19344.2,7
2017-03-01 00:55:00,19340.6,19342.9,19339.2,19341.7,6
2017-03-01 00:57:00,19339.2,19344.2,19339.2,19341.7,6
2017-03-01 00:58:00,19336.7,19339.2,19334.2,19334.2,8
2017-03-01 00:59:00,19335.6,19336.7,19334.2,19334.2,5
2017-03-01 01:00:00,19334.2,19334.2,19331.7,19331.7,4
2017-03-01 01:01:00,19341.7,19344.2,19335.4,19335.4,4
2017-03-01 01:02:00,19331.7,19344.2,19331.7,19344.2,14
2017-03-01 01:03:00,19334.2,19339.2,19331.7,19334.2,23
2017-03-01 01:04:00,19341.7,19341.7,19319.2,19329.2,23
2017-03-01 01:05:00,19320.6,19344.2,19319.2,19344.2,37
2017-03-01 01:06:00,19329.2,19329.2,19319.2,19321.7,14
2017-03-01 01:07:00,19329.2,19329.2,19325.6,19326.7,10
2017-03-01 01:08:00,19344.2,19349.2,19331.7,19331.7,13
2017-03-01 01:09:00,19339.2,19340.6,19339.2,19340.6,2
2017-03-01 01:10:00,19351.7,19354.2,19342.9,19342.9,15
2017-03-01 01:11:00,19351.7,19354.2,19344.2,19349.2,12
2017-03-01 01:12:00,19354.2,19356.7,19349.2,19354.2,21
2017-03-01 01:13:00,19349.2,19351.7,19346.7,19351.7,6
2017-03-01 01:14:00,19346.7,19352.9,19344.2,19351.7,9
2017-03-01 01:15:00,19351.7,19351.7,19346.7,19349.2,18
2017-03-01 01:16:00,19350.6,19351.7,19349.2,19349.2,3
2017-03-01 01:17:00,19361.7,19364.2,19351.7,19351.7,16
2017-03-01 01:18:00,19364.2,19366.7,19359.2,19364.2,24
2017-03-01 01:19:00,19364.2,19374.2,19363.1,19363.1,21
2017-03-01 01:20:00,19369.2,19371.7,19364.2,19366.7,32
2017-03-01 01:21:00,19368.1,19369.2,19361.7,19366.7,9
2017-03-01 01:22:00,19371.7,19374.2,19366.7,19368.0,45
2017-03-01 01:23:00,19366.7,19374.2,19361.7,19374.2,18
2017-03-01 01:24:00,19365.6,19367.9,19364.2,19367.9,13
2017-03-01 01:25:00,19361.7,19364.2,19361.7,19361.7,5
2017-03-01 01:26:00,19354.2,19361.7,19351.7,19360.6,17
2017-03-01 01:27:00,19355.6,19359.2,19355.6,19359.2,9
2017-03-01 01:29:00,19354.2,19359.2,19354.2,19356.7,3
2017-03-01 01:30:00,19349.2,19354.2,19349.2,19351.7,7
2017-03-01 01:31:00,19344.2,19351.7,19344.2,19351.7,13
2017-03-01 01:32:00,19339.2,19341.7,19339.2,19341.7,10
2017-03-01 01:33:00,19344.2,19346.7,19334.2,19336.7,19
2017-03-01 01:34:00,19339.2,19341.7,19339.2,19341.7,18
2017-03-01 01:35:00,19329.2,19341.7,19324.2,19341.7,22
2017-03-01 01:36:00,19319.2,19334.2,19319.2,19334.2,29
2017-03-01 01:37:00,19309.3,19321.7,19309.3,19316.7,28
2017-03-01 01:38:00,19301.8,19316.8,19299.3,19304.3,39
2017-03-01 01:39:00,19291.8,19304.3,19289.3,19304.3,46
2017-03-01 01:40:00,19296.8,19296.8,19289.3,19294.3,36
2017-03-01 01:41:00,19284.3,19295.6,19284.3,19295.6,8
2017-03-01 01:42:00,19259.3,19279.3,19249.3,19279.3,41
2017-03-01 01:43:00,19254.3,19259.3,19249.3,19254.3,8
2017-03-01 01:44:00,19259.3,19259.3,19254.3,19256.8,4
2017-03-01 01:45:00,19274.3,19279.3,19261.8,19264.3,17
2017-03-01 01:46:00,19276.8,19279.3,19264.3,19269.3,26
2017-03-01 01:47:00,19284.3,19284.3,19279.3,19279.3,7
2017-03-01 01:48:00,19284.3,19284.3,19274.3,19279.3,11
2017-03-01 01:49:00,19274.3,19281.8,19274.3,19281.8,15
2017-03-01 01:50:00,19262.9,19270.6,19259.3,19270.6,9
2017-03-01 01:51:00,19264.3,19269.3,19264.3,19266.8,20
2017-03-01 01:52:00,19271.8,19274.3,19264.3,19269.3,22
2017-03-01 01:53:00,19271.8,19271.8,19264.3,19269.3,17
2017-03-01 01:54:00,19276.8,19279.3,19269.3,19274.3,27
2017-03-01 01:55:00,19281.8,19284.3,19274.3,19274.3,30
2017-03-01 01:56:00,19281.8,19284.3,19279.3,19284.3,32
2017-03-01 01:57:00,19264.3,19284.3,19264.3,19282.9,28
2017-03-01 01:58:00,19244.3,19266.8,19241.8,19266.8,22
2017-03-01 01:59:00,19229.3,19243.0,19221.8,19241.8,68
2017-03-01 02:00:00,19224.3,19229.3,19224.3,19226.8,55
2017-03-01 02:01:00,19229.3,19234.3,19219.3,19229.3,21
2017-03-01 02:02:00,19234.3,19234.3,19234.3,19234.3,1
2017-03-01 02:03:00,19209.3,19233.1,19209.3,19233.1,14
2017-03-01 02:04:00,19204.3,19214.3,19169.3,19214.3,115
2017-03-01 02:05:00,19240.6,19244.3,19199.3,19199.3,66
2017-03-01 02:06:00,19221.8,19241.8,19204.3,19234.3,58
2017-03-01 02:07:00,19231.8,19234.3,19221.8,19222.9,39
2017-03-01 02:08:00,19236.8,19244.3,19221.8,19229.3,65
2017-03-01 02:09:00,19234.3,19241.8,19221.8,19234.3,53
2017-03-01 02:10:00,19241.8,19241.8,19229.3,19231.8,47
2017-03-01 02:11:00,19276.8,19294.3,19241.8,19244.3,157
2017-03-01 02:12:00,19251.8,19274.3,19249.3,19274.3,82
2017-03-01 02:13:00,19225.6,19249.3,19196.8,19249.3,219
2017-03-01 02:14:00,19246.8,19264.3,19216.8,19221.8,247
2017-03-01 02:15:00,19251.8,19269.3,19239.3,19244.3,103
2017-03-01 02:16:00,19249.3,19256.8,19249.3,19249.3,63
2017-03-01 02:17:00,19244.3,19249.3,19221.8,19246.8,131
2017-03-01 02:18:00,19239.3,19249.3,19234.3,19241.8,84
2017-03-01 02:19:00,19241.8,19254.3,19239.3,19241.8,67
2017-03-01 02:20:00,19239.3,19246.8,19226.8,19244.3,91
2017-03-01 02:21:00,19221.8,19244.3,19219.3,19242.9,79
2017-03-01 02:22:00,19219.3,19229.3,19209.3,19224.3,94
2017-03-01 02:23:00,19211.8,19224.3,19206.8,19224.3,59
2017-03-01 02:24:00,19199.3,19219.3,19199.3,19212.9,99
2017-03-01 02:25:00,19216.8,19216.8,19199.3,19201.8,63
2017-03-01 02:26:00,19219.3,19222.9,19209.3,19217.9,49
2017-03-01 02:27:00,19244.3,19249.3,19221.8,19221.8,72
2017-03-01 02:28:00,19229.3,19244.3,19224.3,19241.8,56
2017-03-01 02:29:00,19230.6,19234.3,19224.3,19226.8,28
2017-03-01 02:30:00,19229.3,19239.3,19219.3,19235.4,48
2017-03-01 02:31:00,19239.3,19249.3,19221.8,19231.8,142
2017-03-01 02:32:00,19234.3,19239.3,19224.3,19236.8,64
2017-03-01 02:33:00,19239.3,19244.3,19231.8,19231.8,29
2017-03-01 02:34:00,19241.8,19249.3,19236.8,19241.8,29
2017-03-01 02:35:00,19259.3,19269.3,19235.6,19239.3,103
2017-03-01 02:36:00,19256.8,19264.3,19254.3,19260.4,21
2017-03-01 02:37:00,19264.3,19274.3,19255.6,19255.6,59
2017-03-01 02:38:00,19251.8,19269.3,19251.8,19261.8,72
2017-03-01 02:39:00,19254.3,19259.3,19251.8,19254.3,20
2017-03-01 02:40:00,19249.3,19259.3,19244.3,19259.3,18
2017-03-01 02:41:00,19244.3,19252.9,19239.3,19251.8,26
2017-03-01 02:42:00,19249.3,19257.9,19239.3,19241.8,37
2017-03-01 02:43:00,19259.3,19264.3,19251.8,19252.9,34
2017-03-01 02:44:00,19244.3,19261.8,19244.3,19261.8,27
2017-03-01 02:45:00,19249.3,19251.8,19244.3,19249.3,28
2017-03-01 02:46:00,19241.8,19249.3,19241.8,19246.8,8
2017-03-01 02:47:00,19219.3,19244.3,19214.3,19244.3,79
2017-03-01 02:48:00,19231.8,19231.8,19221.8,19222.9,32
2017-03-01 02:49:00,19229.3,19239.3,19229.3,19229.3,24
2017-03-01 02:50:00,19226.8,19231.8,19224.3,19231.8,5
2017-03-01 02:51:00,19231.8,19234.3,19224.3,19224.3,19
2017-03-01 02:52:00,19219.3,19230.6,19219.3,19230.6,11
2017-03-01 02:53:00,19204.3,19216.8,19199.3,19214.3,61
2017-03-01 02:54:00,19207.9,19209.3,19201.8,19201.8,22
2017-03-01 02:55:00,19204.3,19214.3,19201.8,19206.8,32
2017-03-01 02:56:00,19214.3,19214.3,19201.8,19201.8,19
2017-03-01 02:57:00,19229.3,19229.3,19209.3,19211.8,23
2017-03-01 02:58:00,19221.8,19230.4,19219.3,19224.3,15
2017-03-01 02:59:00,19219.3,19224.3,19216.8,19219.3,8
2017-03-01 03:00:00,19225.4,19229.3,19219.3,19221.8,18
2017-03-01 03:01:00,19239.3,19239.3,19228.1,19229.3,19
2017-03-01 03:02:00,19239.3,19246.8,19239.3,19241.8,14
2017-03-01 03:03:00,19254.3,19259.3,19236.8,19236.8,46
2017-03-01 03:04:00,19249.3,19259.3,19244.3,19256.8,30
2017-03-01 03:05:00,19249.3,19249.3,19244.3,19246.8,10
2017-03-01 03:06:00,19249.3,19249.3,19244.3,19246.8,16
2017-03-01 03:07:00,19251.8,19254.3,19249.3,19251.8,8
2017-03-01 03:08:00,19284.3,19284.3,19251.8,19252.9,50
2017-03-01 03:09:00,19269.3,19289.3,19269.3,19281.8,43
2017-03-01 03:10:00,19281.8,19281.8,19269.3,19271.8,21
2017-03-01 03:11:00,19281.8,19284.3,19279.3,19284.3,29
2017-03-01 03:12:00,19276.8,19284.3,19274.3,19279.3,18
2017-03-01 03:13:00,19274.3,19279.3,19271.8,19279.3,11
2017-03-01 03:14:00,19281.8,19284.3,19269.3,19279.3,15
2017-03-01 03:15:00,19319.3,19319.3,19284.3,19284.3,53
2017-03-01 03:16:00,19324.3,19339.3,19314.3,19314.3,61
2017-03-01 03:17:00,19319.3,19329.3,19314.3,19325.4,23
2017-03-01 03:18:00,19319.3,19320.4,19319.3,19320.4,2
2017-03-01 03:20:00,19314.3,19324.3,19314.3,19314.3,23
2017-03-01 03:21:00,19311.8,19314.3,19309.3,19311.8,21
2017-03-01 03:22:00,19311.8,19311.8,19304.3,19309.3,28
2017-03-01 03:23:00,19305.5,19314.3,19304.3,19314.3,16
2017-03-01 03:24:00,19304.3,19309.3,19304.3,19309.3,15
2017-03-01 03:25:00,19304.3,19309.3,19304.3,19309.3,17
2017-03-01 03:26:00,19311.8,19314.3,19304.3,19305.4,13
2017-03-01 03:27:00,19311.8,19314.3,19309.3,19314.3,16
2017-03-01 03:28:00,19316.8,19319.3,19310.6,19310.6,15
2017-03-01 03:29:00,19319.3,19319.3,19314.3,19317.9,28
2017-03-01 03:30:00,19319.3,19324.3,19311.8,19324.3,48
2017-03-01 03:31:00,19321.8,19324.3,19316.8,19320.4,27
2017-03-01 03:32:00,19311.8,19321.8,19309.3,19320.6,35
2017-03-01 03:33:00,19304.3,19309.3,19299.3,19309.3,25
2017-03-01 03:34:00,19306.8,19309.3,19305.4,19305.4,5
2017-03-01 03:35:00,19314.3,19316.8,19304.3,19307.9,26
2017-03-01 03:36:00,19334.3,19335.4,19316.8,19316.8,26
2017-03-01 03:37:00,19349.3,19349.3,19329.3,19331.8,19
2017-03-01 03:38:00,19349.3,19349.3,19344.3,19344.3,17
2017-03-01 03:39:00,19351.8,19354.3,19344.3,19348.1,28
2017-03-01 03:40:00,19359.3,19364.3,19349.3,19349.3,29
2017-03-01 03:41:00,19364.3,19369.3,19354.3,19361.8,38
2017-03-01 03:42:00,19352.9,19366.8,19349.3,19366.8,28
2017-03-01 03:43:00,19346.8,19356.8,19344.3,19356.8,30
2017-03-01 03:44:00,19349.3,19354.3,19344.3,19344.3,32
2017-03-01 03:45:00,19331.8,19351.8,19324.3,19346.8,42
2017-03-01 03:46:00,19340.6,19346.8,19331.8,19334.3,32
2017-03-01 03:47:00,19344.3,19344.3,19338.1,19338.1,30
2017-03-01 03:48:00,19339.3,19344.3,19336.8,19341.8,24
2017-03-01 03:49:00,19344.3,19344.3,19339.3,19341.8,7
2017-03-01 03:50:00,19344.3,19349.3,19344.3,19346.8,6
2017-03-01 03:51:00,19349.3,19349.3,19344.3,19345.4,5
2017-03-01 03:52:00,19344.3,19346.8,19344.3,19346.8,2
2017-03-01 03:53:00,19344.3,19349.3,19339.3,19339.3,14
2017-03-01 03:54:00,19345.6,19349.3,19345.6,19346.8,4
2017-03-01 03:55:00,19349.3,19349.3,19339.3,19339.3,13
2017-03-01 03:56:00,19344.3,19349.3,19339.3,19346.8,16
2017-03-01 03:57:00,19334.3,19344.3,19334.3,19341.8,27
2017-03-01 03:58:00,19346.8,19349.3,19335.6,19339.3,26
2017-03-01 03:59:00,19344.3,19344.3,19339.3,19344.3,4
2017-03-01 04:00:00,19344.3,19344.3,19336.8,19339.3,8
2017-03-01 04:01:00,19344.3,19349.3,19344.3,19349.3,5
2017-03-01 04:02:00,19374.3,19374.3,19344.3,19346.8,31
2017-03-01 04:03:00,19364.3,19371.8,19364.3,19371.8,6
2017-03-01 04:04:00,19349.3,19369.3,19349.3,19366.8,23
2017-03-01 04:05:00,19364.3,19364.3,19351.8,19351.8,22
2017-03-01 04:06:00,19377.9,19379.3,19365.4,19365.4,19
2017-03-01 04:07:00,19372.9,19374.3,19369.3,19371.8,20
2017-03-01 04:08:00,19374.3,19376.8,19369.3,19376.8,11
2017-03-01 04:09:00,19369.3,19376.8,19369.3,19371.8,14
2017-03-01 04:10:00,19369.3,19371.8,19369.3,19371.8,2
2017-03-01 04:11:00,19371.8,19379.3,19371.8,19371.8,13
2017-03-01 04:12:00,19371.8,19379.3,19371.8,19374.3,12
2017-03-01 04:13:00,19373.1,19374.3,19369.3,19369.3,14
2017-03-01 04:14:00,19369.3,19374.3,19369.3,19373.0,11
2017-03-01 04:15:00,19373.1,19374.3,19370.5,19371.8,11
2017-03-01 04:16:00,19351.8,19373.0,19349.3,19373.0,35
2017-03-01 04:17:00,19350.6,19351.8,19349.3,19350.6,7
2017-03-01 04:18:00,19352.9,19354.3,19351.8,19351.8,6
2017-03-01 04:19:00,19350.6,19359.3,19349.3,19359.3,17
2017-03-01 04:20:00,19349.3,19351.8,19344.3,19344.3,21
2017-03-01 04:21:00,19350.6,19353.0,19349.3,19351.8,8
2017-03-01 04:22:00,19354.3,19354.3,19349.3,19351.8,9
2017-03-01 04:23:00,19359.3,19364.3,19354.3,19356.8,13
2017-03-01 04:24:00,19359.3,19359.3,19354.3,19354.3,5
2017-03-01 04:25:00,19360.6,19362.9,19356.8,19356.8,16
2017-03-01 04:26:00,19354.3,19364.3,19354.3,19361.8,23
2017-03-01 04:27:00,19354.3,19359.3,19354.3,19359.3,3
2017-03-01 04:30:00,19367.9,19369.3,19359.3,19359.3,9
2017-03-01 04:31:00,19371.8,19371.8,19364.3,19366.8,17
2017-03-01 04:32:00,19389.3,19394.3,19365.6,19370.6,49
2017-03-01 04:33:00,19384.3,19394.3,19379.3,19386.8,24
2017-03-01 04:34:00,19389.3,19389.3,19384.3,19386.8,18
2017-03-01 04:35:00,19386.8,19389.3,19386.8,19386.8,5
2017-03-01 04:36:00,19401.8,19404.3,19386.8,19387.9,11
2017-03-01 04:37:00,19398.1,19404.3,19394.3,19404.3,12
2017-03-01 04:38:00,19399.3,19399.3,19396.8,19399.3,19
2017-03-01 04:39:00,19399.3,19399.3,19394.3,19396.8,21
2017-03-01 04:40:00,19394.3,19396.8,19394.3,19396.8,6
2017-03-01 04:41:00,19396.8,19397.9,19396.8,19396.8,3
2017-03-01 04:42:00,19396.8,19397.9,19394.3,19397.9,6
2017-03-01 04:43:00,19401.8,19404.3,19396.8,19397.9,12
2017-03-01 04:44:00,19405.4,19409.3,19401.8,19404.3,20
2017-03-01 04:45:00,19404.3,19406.8,19404.3,19404.3,5
2017-03-01 04:47:00,19404.3,19409.3,19404.3,19406.8,20
2017-03-01 04:48:00,19399.3,19405.5,19396.8,19405.4,5
2017-03-01 04:49:00,19396.8,19399.3,19396.8,19396.8,13
2017-03-01 04:50:00,19394.3,19399.3,19394.3,19399.3,7
2017-03-01 04:51:00,19396.8,19399.3,19396.8,19396.8,9
2017-03-01 04:52:00,19396.8,19401.8,19394.3,19397.9,10
2017-03-01 04:53:00,19390.7,19399.3,19390.7,19397.9,18
2017-03-01 04:54:00,19389.3,19391.8,19389.3,19390.6,4
2017-03-01 04:55:00,19394.3,19394.3,19389.3,19390.4,14
2017-03-01 04:56:00,19399.3,19399.3,19394.3,19396.8,4
2017-03-01 04:57:00,19395.7,19396.8,19395.7,19396.8,2
2017-03-01 04:58:00,19394.3,19399.3,19389.3,19389.3,13
2017-03-01 04:59:00,19394.3,19399.3,19394.3,19396.8,22
2017-03-01 05:00:00,19399.3,19401.8,19394.3,19395.4,36
2017-03-01 05:02:00,19396.8,19396.8,19394.3,19394.3,2
2017-03-01 05:03:00,19399.3,19399.3,19399.3,19399.3,1
