20101114 180000;1195.500000;1195.750000;1195.500000;1195.750000;0
20101114 180100;1195.500000;1195.750000;1195.500000;1195.500000;0
20101114 180200;1195.250000;1195.500000;1195.000000;1195.250000;0
20101114 180300;1195.500000;1195.500000;1195.500000;1195.500000;0
20101114 180400;1195.750000;1195.750000;1195.500000;1195.750000;0
20101114 180500;1196.000000;1196.250000;1195.750000;1196.000000;0
20101114 180600;1195.750000;1196.000000;1195.750000;1195.750000;0
20101114 180700;1196.000000;1196.000000;1196.000000;1196.000000;0
20101114 180800;1195.750000;1195.750000;1195.750000;1195.750000;0
20101114 180900;1196.000000;1196.000000;1195.750000;1195.750000;0
20101114 181000;1195.500000;1195.500000;1195.500000;1195.500000;0
20101114 181100;1195.750000;1195.750000;1195.500000;1195.750000;0
20101114 181300;1195.500000;1196.000000;1195.500000;1196.000000;0
20101114 181400;1195.750000;1195.750000;1195.750000;1195.750000;0
20101114 181500;1196.000000;1196.000000;1196.000000;1196.000000;0
20101114 181600;1196.250000;1196.250000;1196.250000;1196.250000;0
20101114 181700;1196.000000;1196.000000;1196.000000;1196.000000;0
20101114 181800;1196.250000;1196.250000;1196.250000;1196.250000;0
20101114 181900;1196.000000;1196.250000;1196.000000;1196.000000;0
20101114 182000;1196.000000;1196.250000;1195.750000;1196.000000;0
20101114 182100;1195.750000;1195.750000;1195.750000;1195.750000;0
20101114 182200;1196.000000;1196.250000;1196.000000;1196.250000;0
20101114 182300;1196.500000;1196.750000;1196.500000;1196.750000;0
20101114 182500;1197.000000;1197.000000;1197.000000;1197.000000;0
20101114 182700;1196.750000;1196.750000;1196.500000;1196.500000;0
20101114 182900;1196.500000;1196.750000;1196.500000;1196.750000;0
20101114 183000;1196.500000;1196.500000;1196.500000;1196.500000;0
20101114 183100;1196.500000;1196.750000;1196.500000;1196.750000;0
20101114 183200;1196.500000;1196.750000;1196.500000;1196.750000;0
20101114 183500;1196.750000;1197.000000;1196.750000;1197.000000;0
20101114 183600;1196.750000;1197.000000;1196.750000;1196.750000;0
20101114 183700;1197.000000;1197.000000;1197.000000;1197.000000;0
20101114 184100;1197.250000;1197.250000;1197.000000;1197.000000;0
20101114 184200;1196.750000;1196.750000;1196.750000;1196.750000;0
20101114 184500;1197.000000;1197.250000;1197.000000;1197.250000;0
20101114 184800;1197.500000;1197.500000;1197.250000;1197.250000;0
20101114 184900;1197.000000;1197.250000;1196.750000;1196.750000;0
20101114 185000;1197.000000;1197.000000;1197.000000;1197.000000;0
20101114 185100;1197.250000;1197.500000;1197.250000;1197.250000;0
20101114 185200;1197.000000;1197.000000;1196.500000;1196.500000;0
20101114 185300;1196.250000;1196.750000;1196.250000;1196.500000;0
20101114 185400;1196.250000;1196.500000;1196.250000;1196.500000;0
20101114 185600;1196.250000;1196.500000;1196.250000;1196.250000;0
20101114 185700;1196.250000;1196.500000;1196.250000;1196.500000;0
20101114 185900;1197.000000;1197.000000;1197.000000;1197.000000;0
20101114 190000;1196.750000;1197.000000;1196.500000;1197.000000;0
20101114 190100;1197.250000;1197.250000;1197.000000;1197.250000;0
20101114 190200;1197.000000;1197.250000;1197.000000;1197.250000;0
20101114 190300;1197.250000;1197.500000;1197.250000;1197.500000;0
20101114 190400;1197.500000;1197.750000;1197.500000;1197.750000;0
20101114 190500;1197.500000;1197.750000;1197.500000;1197.750000;0
20101114 190600;1197.500000;1197.500000;1197.500000;1197.500000;0
20101114 190700;1197.250000;1197.250000;1197.250000;1197.250000;0
20101114 190800;1197.500000;1197.500000;1197.500000;1197.500000;0
20101114 190900;1197.250000;1197.250000;1197.250000;1197.250000;0
20101114 191000;1197.500000;1197.500000;1197.250000;1197.250000;0
20101114 191100;1197.000000;1197.000000;1196.750000;1196.750000;0
20101114 191200;1197.000000;1197.000000;1197.000000;1197.000000;0
20101114 191300;1197.250000;1197.250000;1197.000000;1197.000000;0
20101114 191400;1196.750000;1197.250000;1196.750000;1197.250000;0
20101114 191500;1197.000000;1197.250000;1197.000000;1197.250000;0
20101114 191600;1197.000000;1197.000000;1196.750000;1196.750000;0
20101114 191800;1197.000000;1197.000000;1196.750000;1197.000000;0
20101114 191900;1196.750000;1196.750000;1196.750000;1196.750000;0
20101114 192000;1197.000000;1197.000000;1196.750000;1196.750000;0
20101114 192100;1196.500000;1196.500000;1196.500000;1196.500000;0
20101114 192700;1196.500000;1196.750000;1196.500000;1196.750000;0
20101114 192800;1196.500000;1196.750000;1196.500000;1196.750000;0
20101114 192900;1197.000000;1197.000000;1197.000000;1197.000000;0
20101114 193100;1197.250000;1197.250000;1197.250000;1197.250000;0
20101114 193500;1197.500000;1197.500000;1197.500000;1197.500000;0
20101114 193800;1197.750000;1197.750000;1197.500000;1197.750000;0
20101114 193900;1198.000000;1198.000000;1198.000000;1198.000000;0
