time,close,high,low,open,volume
2011-07-01 07:00:00,120.969,120.979,120.908,120.928,63
2011-07-01 07:01:00,120.948,120.979,120.948,120.959,39
2011-07-01 07:02:00,120.969,120.979,120.959,120.959,6
2011-07-01 07:03:00,120.898,120.989,120.898,120.959,29
2011-07-01 07:04:00,120.928,120.938,120.888,120.888,33
2011-07-01 07:05:00,120.958,120.969,120.928,120.938,13
2011-07-01 07:06:00,120.938,120.958,120.918,120.948,14
2011-07-01 07:07:00,120.888,120.928,120.878,120.928,25
2011-07-01 07:08:00,120.898,120.898,120.868,120.878,29
2011-07-01 07:09:00,120.928,120.938,120.908,120.908,5
2011-07-01 07:10:00,120.948,120.948,120.928,120.938,8
2011-07-01 07:11:00,120.918,120.958,120.918,120.938,9
2011-07-01 07:12:00,120.928,120.958,120.908,120.908,11
2011-07-01 07:13:00,120.958,120.969,120.938,120.938,11
2011-07-01 07:14:00,120.979,120.999,120.969,120.969,17
2011-07-01 07:15:00,120.999,121.009,120.979,120.989,10
2011-07-01 07:16:00,121.009,121.009,120.999,121.009,7
2011-07-01 07:17:00,120.989,120.999,120.968,120.999,8
2011-07-01 07:18:00,121.009,121.009,120.999,120.999,4
2011-07-01 07:19:00,120.989,121.009,120.989,120.999,9
2011-07-01 07:20:00,120.999,120.999,120.999,120.999,1
2011-07-01 07:21:00,121.019,121.029,120.989,120.989,14
2011-07-01 07:22:00,121.029,121.059,121.019,121.029,13
2011-07-01 07:23:00,121.009,121.019,121.009,121.019,2
2011-07-01 07:24:00,121.019,121.019,121.009,121.019,3
2011-07-01 07:25:00,121.069,121.069,121.029,121.029,5
2011-07-01 07:26:00,121.069,121.099,121.069,121.079,10
2011-07-01 07:27:00,121.009,121.059,121.009,121.059,6
2011-07-01 07:28:00,121.009,121.019,121.009,121.019,4
2011-07-01 07:29:00,121.019,121.029,121.019,121.029,4
2011-07-01 07:30:00,121.009,121.029,120.999,121.009,11
2011-07-01 07:31:00,121.039,121.039,121.019,121.019,5
2011-07-01 07:32:00,121.029,121.049,121.029,121.049,7
2011-07-01 07:33:00,121.039,121.039,121.039,121.039,1
2011-07-01 07:34:00,121.039,121.049,121.039,121.049,4
2011-07-01 07:35:00,121.029,121.039,121.029,121.029,3
2011-07-01 07:36:00,121.019,121.019,121.019,121.019,1
2011-07-01 07:37:00,121.059,121.059,121.029,121.029,8
2011-07-01 07:38:00,121.019,121.049,121.019,121.049,4
2011-07-01 07:39:00,121.039,121.039,121.029,121.029,6
2011-07-01 07:40:00,121.049,121.049,121.029,121.029,3
2011-07-01 07:41:00,121.029,121.039,121.019,121.039,4
2011-07-01 07:42:00,121.009,121.019,121.009,121.019,2
2011-07-01 07:43:00,121.019,121.019,120.999,120.999,5
2011-07-01 07:44:00,120.999,121.009,120.988,121.009,4
2011-07-01 07:45:00,120.988,120.988,120.968,120.988,8
2011-07-01 07:46:00,120.978,120.978,120.968,120.978,5
2011-07-01 07:47:00,120.988,120.988,120.978,120.988,5
2011-07-01 07:48:00,120.988,121.009,120.988,120.998,10
2011-07-01 07:49:00,121.019,121.029,120.998,120.998,5
2011-07-01 07:52:00,121.029,121.039,121.029,121.029,7
2011-07-01 07:53:00,121.039,121.059,121.039,121.039,9
2011-07-01 07:54:00,121.049,121.059,121.039,121.049,6
2011-07-01 07:55:00,121.039,121.039,121.029,121.039,3
2011-07-01 07:56:00,121.059,121.059,121.049,121.049,2
2011-07-01 07:57:00,121.049,121.069,121.049,121.069,3
2011-07-01 07:58:00,121.019,121.039,121.019,121.039,3
2011-07-01 07:59:00,121.039,121.039,121.029,121.029,2
2011-07-01 08:00:00,121.019,121.029,121.019,121.029,6
2011-07-01 08:01:00,121.019,121.019,121.008,121.008,2
2011-07-01 08:02:00,121.008,121.008,121.008,121.008,1
2011-07-01 08:03:00,121.029,121.029,121.019,121.019,4
2011-07-01 08:04:00,121.039,121.039,121.019,121.019,3
2011-07-01 08:05:00,121.049,121.049,121.029,121.029,3
2011-07-01 08:06:00,121.059,121.059,121.039,121.039,3
2011-07-01 08:07:00,121.049,121.049,121.039,121.049,3
2011-07-01 08:08:00,121.049,121.049,121.039,121.039,2
2011-07-01 08:09:00,121.069,121.079,121.049,121.059,6
2011-07-01 08:10:00,121.039,121.069,121.039,121.059,7
2011-07-01 08:11:00,121.049,121.049,121.049,121.049,1
2011-07-01 08:12:00,121.049,121.049,121.039,121.039,2
2011-07-01 08:13:00,121.029,121.039,121.029,121.039,2
2011-07-01 08:14:00,121.018,121.029,121.018,121.018,3
2011-07-01 08:16:00,121.029,121.029,121.029,121.029,1
2011-07-01 08:17:00,120.998,121.018,120.998,121.018,3
2011-07-01 08:18:00,120.988,120.998,120.988,120.988,3
2011-07-01 08:19:00,121.008,121.008,120.998,120.998,2
2011-07-01 08:20:00,121.008,121.008,120.998,120.998,2
2011-07-01 08:21:00,121.008,121.018,121.008,121.018,2
2011-07-01 08:22:00,121.059,121.069,121.018,121.018,9
2011-07-01 08:23:00,121.049,121.049,121.049,121.049,1
2011-07-01 08:24:00,121.059,121.059,121.059,121.059,1
2011-07-01 08:25:00,121.049,121.049,121.039,121.049,3
2011-07-01 08:26:00,121.059,121.079,121.059,121.059,4
2011-07-01 08:27:00,121.069,121.069,121.069,121.069,1
2011-07-01 08:28:00,121.119,121.129,121.069,121.079,45
2011-07-01 08:29:00,121.159,121.169,121.109,121.109,24
2011-07-01 08:30:00,121.129,121.169,121.129,121.149,19
2011-07-01 08:31:00,121.149,121.149,121.139,121.139,2
2011-07-01 08:32:00,121.159,121.169,121.159,121.159,7
2011-07-01 08:33:00,121.129,121.159,121.129,121.149,7
2011-07-01 08:34:00,121.149,121.169,121.139,121.139,6
2011-07-01 08:35:00,121.159,121.159,121.149,121.159,5
2011-07-01 08:36:00,121.18,121.18,121.149,121.149,8
2011-07-01 08:37:00,121.159,121.169,121.149,121.169,4
2011-07-01 08:38:00,121.169,121.169,121.159,121.169,3
2011-07-01 08:39:00,121.169,121.19,121.159,121.18,14
2011-07-01 08:40:00,121.159,121.18,121.159,121.18,5
2011-07-01 08:41:00,121.169,121.19,121.169,121.169,5
2011-07-01 08:42:00,121.179,121.19,121.169,121.179,4
2011-07-01 08:43:00,121.159,121.179,121.149,121.169,10
2011-07-01 08:44:00,121.169,121.169,121.159,121.169,3
2011-07-01 08:45:00,121.139,121.159,121.139,121.159,3
2011-07-01 08:46:00,121.169,121.179,121.149,121.149,7
2011-07-01 08:47:00,121.159,121.159,121.149,121.159,7
2011-07-01 08:48:00,121.149,121.149,121.139,121.149,3
2011-07-01 08:49:00,121.129,121.139,121.119,121.139,4
2011-07-01 08:50:00,121.079,121.119,121.079,121.119,5
2011-07-01 08:51:00,121.079,121.089,121.079,121.089,2
2011-07-01 08:52:00,121.089,121.099,121.089,121.089,3
2011-07-01 08:53:00,121.079,121.089,121.079,121.079,3
2011-07-01 08:54:00,121.038,121.079,121.038,121.069,8
2011-07-01 08:55:00,121.018,121.028,121.008,121.028,6
2011-07-01 08:56:00,121.018,121.028,121.018,121.028,6
2011-07-01 08:57:00,121.008,121.008,120.998,121.008,5
2011-07-01 08:58:00,120.988,121.018,120.988,121.018,11
2011-07-01 08:59:00,120.988,120.988,120.978,120.978,6
2011-07-01 09:00:00,120.978,120.998,120.968,120.978,11
2011-07-01 09:01:00,120.988,120.988,120.988,120.988,1
2011-07-01 09:02:00,120.978,120.978,120.978,120.978,1
2011-07-01 09:03:00,120.948,120.968,120.937,120.968,7
2011-07-01 09:04:00,120.867,120.948,120.857,120.937,26
2011-07-01 09:05:00,120.927,120.927,120.847,120.877,27
2011-07-01 09:06:00,120.948,120.958,120.927,120.937,12
2011-07-01 09:07:00,120.958,120.968,120.937,120.937,9
2011-07-01 09:08:00,120.958,120.968,120.948,120.948,8
2011-07-01 09:09:00,120.927,120.948,120.907,120.948,19
2011-07-01 09:10:00,120.927,120.927,120.917,120.917,2
2011-07-01 09:11:00,120.917,120.917,120.907,120.917,3
2011-07-01 09:12:00,120.948,120.948,120.907,120.927,9
2011-07-01 09:13:00,120.948,120.958,120.948,120.958,2
2011-07-01 09:14:00,120.968,120.968,120.947,120.958,6
2011-07-01 09:15:00,120.978,120.978,120.978,120.978,1
2011-07-01 09:16:00,120.947,120.968,120.947,120.968,3
2011-07-01 09:17:00,120.947,120.958,120.927,120.937,6
2011-07-01 09:18:00,120.947,120.947,120.937,120.937,2
2011-07-01 09:19:00,120.927,120.958,120.927,120.958,4
2011-07-01 09:20:00,120.927,120.937,120.917,120.917,4
2011-07-01 09:21:00,120.917,120.937,120.917,120.937,3
2011-07-01 09:22:00,120.917,120.917,120.907,120.907,2
2011-07-01 09:23:00,120.897,120.907,120.897,120.907,2
2011-07-01 09:24:00,120.907,120.917,120.897,120.907,5
2011-07-01 09:25:00,120.897,120.907,120.897,120.897,3
2011-07-01 09:26:00,120.816,120.907,120.796,120.887,26
2011-07-01 09:27:00,120.796,120.816,120.756,120.806,44
2011-07-01 09:28:00,120.796,120.816,120.766,120.806,18
2011-07-01 09:29:00,120.837,120.837,120.806,120.806,4
2011-07-01 09:30:00,120.826,120.837,120.826,120.826,7
2011-07-01 09:31:00,120.837,120.847,120.837,120.837,3
2011-07-01 09:32:00,120.847,120.847,120.816,120.826,7
2011-07-01 09:33:00,120.847,120.867,120.847,120.857,4
2011-07-01 09:34:00,120.877,120.887,120.857,120.857,7
2011-07-01 09:35:00,120.907,120.907,120.877,120.887,7
2011-07-01 09:36:00,120.907,120.917,120.897,120.897,6
2011-07-01 09:37:00,120.887,120.907,120.887,120.897,6
2011-07-01 09:38:00,120.907,120.907,120.897,120.897,2
2011-07-01 09:39:00,120.907,120.917,120.897,120.917,4
2011-07-01 09:40:00,120.907,120.907,120.897,120.897,2
2011-07-01 09:41:00,120.957,120.957,120.917,120.917,5
2011-07-01 09:42:00,120.988,120.988,120.957,120.967,5
2011-07-01 09:43:00,120.998,120.998,120.978,120.998,4
2011-07-01 09:44:00,121.008,121.008,120.998,121.008,3
2011-07-01 09:45:00,120.998,121.018,120.998,120.998,7
2011-07-01 09:46:00,120.998,121.008,120.988,121.008,4
2011-07-01 09:47:00,120.988,121.008,120.988,120.988,5
2011-07-01 09:48:00,120.947,120.988,120.947,120.977,8
2011-07-01 09:49:00,120.957,120.957,120.957,120.957,1
2011-07-01 09:50:00,120.937,120.947,120.937,120.947,2
2011-07-01 09:51:00,120.957,120.957,120.947,120.947,2
2011-07-01 09:52:00,120.937,120.967,120.927,120.967,10
2011-07-01 09:53:00,120.947,120.957,120.947,120.947,5
2011-07-01 09:54:00,120.937,120.937,120.937,120.937,1
2011-07-01 09:55:00,120.927,120.947,120.917,120.927,7
2011-07-01 09:56:00,120.947,120.947,120.937,120.937,2
2011-07-01 09:57:00,120.917,120.957,120.917,120.957,5
2011-07-01 09:58:00,120.917,120.927,120.917,120.927,2
2011-07-01 09:59:00,120.887,120.917,120.887,120.907,5
2011-07-01 10:00:00,120.796,120.897,120.736,120.897,63
2011-07-01 10:01:00,120.786,120.786,120.736,120.786,25
2011-07-01 10:02:00,120.816,120.816,120.786,120.796,15
2011-07-01 10:03:00,120.806,120.816,120.786,120.806,11
2011-07-01 10:04:00,120.796,120.806,120.786,120.796,11
2011-07-01 10:05:00,120.867,120.867,120.806,120.806,17
