time,close,high,low,open,volume
2016-01-03 22:00:00,130.715,130.715,130.662,130.697,8
2016-01-03 22:04:00,130.696,130.716,130.696,130.716,4
2016-01-03 22:05:00,130.702,130.702,130.695,130.695,2
2016-01-03 22:06:00,130.704,130.714,130.696,130.696,7
2016-01-03 22:07:00,130.71,130.718,130.698,130.698,10
2016-01-03 22:08:00,130.718,130.725,130.7,130.7,8
2016-01-03 22:09:00,130.703,130.73,130.703,130.73,5
2016-01-03 22:10:00,130.694,130.706,130.694,130.696,4
2016-01-03 22:11:00,130.674,130.688,130.659,130.688,9
2016-01-03 22:12:00,130.67,130.67,130.66,130.66,3
2016-01-03 22:13:00,130.652,130.664,130.64,130.664,9
2016-01-03 22:14:00,130.663,130.666,130.657,130.666,3
2016-01-03 22:15:00,130.677,130.68,130.646,130.646,36
2016-01-03 22:16:00,130.678,130.682,130.67,130.682,8
2016-01-03 22:18:00,130.686,130.688,130.686,130.688,3
2016-01-03 22:19:00,130.68,130.686,130.674,130.686,26
2016-01-03 22:20:00,130.68,130.68,130.68,130.68,2
2016-01-03 22:21:00,130.711,130.711,130.686,130.688,9
2016-01-03 22:22:00,130.707,130.716,130.705,130.716,11
2016-01-03 22:23:00,130.704,130.704,130.688,130.702,6
2016-01-03 22:24:00,130.676,130.712,130.67,130.712,18
2016-01-03 22:25:00,130.699,130.699,130.68,130.686,20
2016-01-03 22:26:00,130.695,130.695,130.69,130.69,2
2016-01-03 22:27:00,130.7,130.7,130.7,130.7,1
2016-01-03 22:28:00,130.71,130.71,130.696,130.696,4
2016-01-03 22:29:00,130.722,130.722,130.702,130.702,7
2016-01-03 22:30:00,130.73,130.73,130.722,130.726,4
2016-01-03 22:31:00,130.742,130.742,130.726,130.735,6
2016-01-03 22:32:00,130.758,130.765,130.746,130.747,35
2016-01-03 22:33:00,130.757,130.762,130.752,130.752,3
2016-01-03 22:34:00,130.741,130.746,130.734,130.745,4
2016-01-03 22:36:00,130.734,130.75,130.734,130.75,13
2016-01-03 22:37:00,130.744,130.744,130.738,130.738,4
2016-01-03 22:38:00,130.728,130.735,130.727,130.735,3
2016-01-03 22:41:00,130.738,130.738,130.734,130.734,2
2016-01-03 22:43:00,130.736,130.736,130.73,130.73,5
2016-01-03 22:44:00,130.74,130.746,130.74,130.746,2
2016-01-03 22:45:00,130.764,130.765,130.734,130.734,11
2016-01-03 22:46:00,130.753,130.768,130.746,130.759,11
2016-01-03 22:47:00,130.77,130.77,130.764,130.764,2
2016-01-03 22:48:00,130.744,130.756,130.744,130.756,2
2016-01-03 22:49:00,130.741,130.766,130.738,130.75,28
2016-01-03 22:50:00,130.747,130.747,130.741,130.741,2
