20101114 180100;9625.000000;9695.000000;9625.000000;9695.000000;0
20101114 180200;9690.000000;9695.000000;9690.000000;9695.000000;0
20101114 180500;9700.000000;9700.000000;9695.000000;9700.000000;0
20101114 180600;9695.000000;9700.000000;9695.000000;9695.000000;0
20101114 180700;9700.000000;9700.000000;9700.000000;9700.000000;0
20101114 180800;9695.000000;9695.000000;9695.000000;9695.000000;0
20101114 180900;9700.000000;9700.000000;9695.000000;9695.000000;0
20101114 181300;9700.000000;9700.000000;9700.000000;9700.000000;0
20101114 181400;9695.000000;9695.000000;9695.000000;9695.000000;0
20101114 181500;9700.000000;9700.000000;9700.000000;9700.000000;0
20101114 181600;9710.000000;9710.000000;9710.000000;9710.000000;0
20101114 181700;9715.000000;9715.000000;9715.000000;9715.000000;0
20101114 182700;9725.000000;9725.000000;9725.000000;9725.000000;0
20101114 183200;9715.000000;9730.000000;9715.000000;9720.000000;0
20101114 183300;9715.000000;9715.000000;9715.000000;9715.000000;0
20101114 183500;9720.000000;9720.000000;9715.000000;9720.000000;0
20101114 183600;9720.000000;9725.000000;9715.000000;9725.000000;0
20101114 183700;9720.000000;9730.000000;9720.000000;9725.000000;0
20101114 183800;9730.000000;9730.000000;9730.000000;9730.000000;0
20101114 184200;9743.000000;9743.000000;9743.000000;9743.000000;0
20101114 184300;9745.000000;9745.000000;9745.000000;9745.000000;0
20101114 184400;9735.000000;9760.000000;9735.000000;9760.000000;0
20101114 184500;9755.000000;9770.000000;9755.000000;9760.000000;0
20101114 184600;9763.000000;9770.000000;9760.000000;9768.000000;0
20101114 184700;9770.000000;9775.000000;9770.000000;9775.000000;0
20101114 184800;9778.000000;9785.000000;9778.000000;9780.000000;0
20101114 184900;9775.000000;9780.000000;9775.000000;9780.000000;0
20101114 185000;9775.000000;9805.000000;9775.000000;9798.000000;0
20101114 185100;9795.000000;9805.000000;9795.000000;9805.000000;0
20101114 185200;9800.000000;9805.000000;9800.000000;9800.000000;0
20101114 185400;9798.000000;9798.000000;9798.000000;9798.000000;0
20101114 185500;9795.000000;9795.000000;9793.000000;9793.000000;0
20101114 185700;9795.000000;9803.000000;9795.000000;9803.000000;0
20101114 185800;9805.000000;9808.000000;9798.000000;9798.000000;0
20101114 185900;9795.000000;9808.000000;9795.000000;9808.000000;0
20101114 190000;9805.000000;9808.000000;9800.000000;9803.000000;0
20101114 190100;9800.000000;9800.000000;9798.000000;9798.000000;0
20101114 190200;9800.000000;9800.000000;9793.000000;9800.000000;0
20101114 190300;9803.000000;9803.000000;9803.000000;9803.000000;0
20101114 190400;9805.000000;9808.000000;9798.000000;9798.000000;0
20101114 190500;9800.000000;9803.000000;9798.000000;9803.000000;0
20101114 190600;9793.000000;9793.000000;9788.000000;9788.000000;0
20101114 190700;9783.000000;9783.000000;9778.000000;9780.000000;0
20101114 190800;9775.000000;9775.000000;9773.000000;9773.000000;0
20101114 190900;9770.000000;9770.000000;9768.000000;9768.000000;0
20101114 191000;9770.000000;9785.000000;9768.000000;9778.000000;0
20101114 191100;9775.000000;9778.000000;9773.000000;9773.000000;0
20101114 191200;9775.000000;9775.000000;9773.000000;9773.000000;0
20101114 191300;9775.000000;9775.000000;9773.000000;9775.000000;0
20101114 191400;9773.000000;9778.000000;9773.000000;9778.000000;0
20101114 191600;9775.000000;9775.000000;9773.000000;9773.000000;0
20101114 191700;9770.000000;9773.000000;9763.000000;9763.000000;0
20101114 191800;9760.000000;9765.000000;9758.000000;9763.000000;0
20101114 191900;9765.000000;9765.000000;9765.000000;9765.000000;0
20101114 192000;9763.000000;9765.000000;9748.000000;9748.000000;0
20101114 192100;9743.000000;9755.000000;9743.000000;9755.000000;0
20101114 192200;9753.000000;9753.000000;9753.000000;9753.000000;0
20101114 192300;9755.000000;9755.000000;9753.000000;9753.000000;0
20101114 192500;9748.000000;9753.000000;9748.000000;9753.000000;0
20101114 192600;9743.000000;9750.000000;9743.000000;9750.000000;0
20101114 192700;9753.000000;9758.000000;9753.000000;9755.000000;0
20101114 192800;9753.000000;9768.000000;9753.000000;9765.000000;0
20101114 192900;9768.000000;9773.000000;9768.000000;9768.000000;0
20101114 193000;9765.000000;9768.000000;9760.000000;9763.000000;0
20101114 193100;9765.000000;9765.000000;9760.000000;9760.000000;0
20101114 193200;9758.000000;9760.000000;9758.000000;9760.000000;0
20101114 193400;9763.000000;9763.000000;9760.000000;9763.000000;0
20101114 193500;9765.000000;9775.000000;9765.000000;9775.000000;0
20101114 193600;9773.000000;9773.000000;9765.000000;9770.000000;0
20101114 193700;9768.000000;9770.000000;9768.000000;9770.000000;0
20101114 193800;9768.000000;9768.000000;9765.000000;9768.000000;0
20101114 193900;9770.000000;9775.000000;9770.000000;9773.000000;0
20101114 194000;9778.000000;9780.000000;9778.000000;9780.000000;0
20101114 194100;9778.000000;9788.000000;9778.000000;9783.000000;0
20101114 194300;9785.000000;9788.000000;9785.000000;9788.000000;0
20101114 194500;9785.000000;9785.000000;9778.000000;9780.000000;0
20101114 194600;9783.000000;9783.000000;9783.000000;9783.000000;0
20101114 194800;9785.000000;9788.000000;9783.000000;9783.000000;0
20101114 195000;9788.000000;9788.000000;9783.000000;9783.000000;0
20101114 195200;9785.000000;9785.000000;9783.000000;9783.000000;0
20101114 195300;9785.000000;9788.000000;9783.000000;9783.000000;0
20101114 195500;9773.000000;9773.000000;9768.000000;9768.000000;0
20101114 200200;9778.000000;9783.000000;9778.000000;9780.000000;0
20101114 200400;9783.000000;9783.000000;9783.000000;9783.000000;0
20101114 200500;9788.000000;9788.000000;9788.000000;9788.000000;0
20101114 200600;9785.000000;9785.000000;9783.000000;9783.000000;0
20101114 200900;9780.000000;9783.000000;9780.000000;9783.000000;0
20101114 201100;9785.000000;9790.000000;9785.000000;9790.000000;0
20101114 201200;9793.000000;9798.000000;9793.000000;9798.000000;0
20101114 201300;9795.000000;9795.000000;9793.000000;9793.000000;0
20101114 201600;9795.000000;9795.000000;9793.000000;9793.000000;0
20101114 201700;9790.000000;9790.000000;9788.000000;9790.000000;0
20101114 201800;9788.000000;9790.000000;9785.000000;9788.000000;0
20101114 201900;9783.000000;9788.000000;9783.000000;9783.000000;0
20101114 202200;9778.000000;9778.000000;9778.000000;9778.000000;0
20101114 202300;9775.000000;9778.000000;9775.000000;9778.000000;0
20101114 202500;9775.000000;9778.000000;9773.000000;9778.000000;0
20101114 202600;9783.000000;9783.000000;9783.000000;9783.000000;0
20101114 202800;9785.000000;9790.000000;9783.000000;9788.000000;0
20101114 203100;9790.000000;9793.000000;9790.000000;9793.000000;0
20101114 203200;9795.000000;9795.000000;9793.000000;9793.000000;0
20101114 203300;9798.000000;9798.000000;9798.000000;9798.000000;0
20101114 203400;9803.000000;9803.000000;9793.000000;9793.000000;0
20101114 203500;9795.000000;9798.000000;9793.000000;9793.000000;0
20101114 203600;9798.000000;9798.000000;9798.000000;9798.000000;0
20101114 203700;9803.000000;9803.000000;9800.000000;9800.000000;0
20101114 203800;9803.000000;9803.000000;9788.000000;9788.000000;0
20101114 203900;9793.000000;9793.000000;9793.000000;9793.000000;0
20101114 204000;9795.000000;9798.000000;9793.000000;9793.000000;0
20101114 204200;9788.000000;9793.000000;9788.000000;9793.000000;0
20101114 204300;9790.000000;9793.000000;9788.000000;9793.000000;0
20101114 204400;9790.000000;9793.000000;9790.000000;9793.000000;0
20101114 204500;9790.000000;9790.000000;9788.000000;9788.000000;0
20101114 204700;9790.000000;9790.000000;9788.000000;9788.000000;0
20101114 204800;9785.000000;9785.000000;9783.000000;9783.000000;0
20101114 204900;9788.000000;9793.000000;9788.000000;9793.000000;0
20101114 205100;9798.000000;9803.000000;9798.000000;9803.000000;0
20101114 205200;9800.000000;9803.000000;9798.000000;9803.000000;0
20101114 205300;9800.000000;9800.000000;9798.000000;9798.000000;0
20101114 205500;9793.000000;9793.000000;9793.000000;9793.000000;0
20101114 205800;9795.000000;9795.000000;9795.000000;9795.000000;0
20101114 205900;9793.000000;9793.000000;9788.000000;9793.000000;0
20101114 210000;9798.000000;9798.000000;9798.000000;9798.000000;0
20101114 210300;9795.000000;9798.000000;9795.000000;9795.000000;0
20101114 210400;9793.000000;9795.000000;9793.000000;9795.000000;0
20101114 210500;9793.000000;9793.000000;9793.000000;9793.000000;0
20101114 210600;9790.000000;9790.000000;9790.000000;9790.000000;0
20101114 210800;9788.000000;9790.000000;9785.000000;9785.000000;0
20101114 210900;9785.000000;9788.000000;9785.000000;9785.000000;0
20101114 211000;9783.000000;9785.000000;9783.000000;9785.000000;0
20101114 211200;9783.000000;9785.000000;9775.000000;9775.000000;0
20101114 211300;9773.000000;9773.000000;9773.000000;9773.000000;0
20101114 211400;9770.000000;9775.000000;9770.000000;9770.000000;0
20101114 211500;9775.000000;9775.000000;9770.000000;9770.000000;0
20101114 211600;9775.000000;9775.000000;9770.000000;9775.000000;0
20101114 211700;9778.000000;9778.000000;9770.000000;9770.000000;0
20101114 211900;9770.000000;9770.000000;9770.000000;9770.000000;0
20101114 212000;9768.000000;9770.000000;9768.000000;9770.000000;0
20101114 212100;9770.000000;9770.000000;9770.000000;9770.000000;0
20101114 212200;9770.000000;9770.000000;9770.000000;9770.000000;0
20101114 212300;9770.000000;9770.000000;9770.000000;9770.000000;0
20101114 212600;9768.000000;9768.000000;9763.000000;9763.000000;0
20101114 212700;9765.000000;9765.000000;9765.000000;9765.000000;0
20101114 212800;9765.000000;9765.000000;9765.000000;9765.000000;0
20101114 213000;9770.000000;9770.000000;9770.000000;9770.000000;0
20101114 213200;9775.000000;9775.000000;9770.000000;9770.000000;0
20101114 213300;9775.000000;9775.000000;9775.000000;9775.000000;0
20101114 213800;9780.000000;9780.000000;9780.000000;9780.000000;0
20101114 214600;9780.000000;9780.000000;9780.000000;9780.000000;0
20101114 214700;9778.000000;9778.000000;9778.000000;9778.000000;0
20101114 214800;9780.000000;9780.000000;9780.000000;9780.000000;0
20101114 215300;9783.000000;9783.000000;9780.000000;9783.000000;0
20101114 215400;9780.000000;9783.000000;9780.000000;9783.000000;0
20101114 215500;9780.000000;9785.000000;9780.000000;9785.000000;0
20101114 215600;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 215900;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 220000;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 220300;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 220400;9790.000000;9790.000000;9785.000000;9790.000000;0
20101114 220500;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 220600;9790.000000;9790.000000;9790.000000;9790.000000;0
20101114 220700;9785.000000;9790.000000;9785.000000;9790.000000;0
20101114 221700;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 221800;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 221900;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 222000;9785.000000;9785.000000;9785.000000;9785.000000;0
20101114 222200;9783.000000;9783.000000;9780.000000;9780.000000;0
20101114 222300;9783.000000;9783.000000;9780.000000;9780.000000;0
20101114 222400;9783.000000;9783.000000;9780.000000;9783.000000;0
20101114 222800;9780.000000;9780.000000;9778.000000;9778.000000;0
20101114 223000;9780.000000;9783.000000;9773.000000;9773.000000;0
20101114 223200;9775.000000;9780.000000;9773.000000;9778.000000;0
20101114 223300;9783.000000;9788.000000;9783.000000;9783.000000;0
20101114 223500;9778.000000;9778.000000;9778.000000;9778.000000;0
20101114 223900;9773.000000;9773.000000;9768.000000;9770.000000;0
20101114 224000;9765.000000;9778.000000;9765.000000;9778.000000;0
20101114 224100;9783.000000;9783.000000;9783.000000;9783.000000;0
20101114 224200;9788.000000;9790.000000;9780.000000;9780.000000;0
20101114 224300;9783.000000;9793.000000;9783.000000;9793.000000;0
20101114 224400;9790.000000;9793.000000;9788.000000;9790.000000;0
20101114 224500;9793.000000;9793.000000;9790.000000;9790.000000;0
20101114 224600;9788.000000;9793.000000;9788.000000;9793.000000;0
20101114 224700;9788.000000;9793.000000;9788.000000;9793.000000;0
20101114 224900;9790.000000;9790.000000;9788.000000;9788.000000;0
