time,close,high,low,open,volume
2006-08-01 06:01:00,116.639,116.679,116.629,116.669,25
2006-08-01 06:02:00,116.629,116.639,116.629,116.629,5
2006-08-01 06:03:00,116.639,116.639,116.619,116.639,5
2006-08-01 06:04:00,116.639,116.649,116.639,116.649,6
2006-08-01 06:05:00,116.649,116.649,116.639,116.649,9
2006-08-01 06:06:00,116.639,116.649,116.639,116.639,3
2006-08-01 06:07:00,116.629,116.649,116.629,116.649,3
2006-08-01 06:08:00,116.629,116.639,116.619,116.639,4
2006-08-01 06:09:00,116.619,116.629,116.619,116.619,5
2006-08-01 06:10:00,116.619,116.629,116.619,116.629,2
2006-08-01 06:11:00,116.619,116.629,116.619,116.629,2
2006-08-01 06:12:00,116.629,116.629,116.629,116.629,1
2006-08-01 06:13:00,116.629,116.639,116.629,116.639,4
2006-08-01 06:14:00,116.629,116.639,116.619,116.619,4
2006-08-01 06:15:00,116.639,116.639,116.629,116.639,5
2006-08-01 06:16:00,116.639,116.649,116.639,116.649,4
2006-08-01 06:17:00,116.649,116.649,116.639,116.649,3
2006-08-01 06:18:00,116.649,116.649,116.639,116.639,8
2006-08-01 06:19:00,116.649,116.659,116.649,116.659,2
2006-08-01 06:20:00,116.639,116.639,116.639,116.639,1
2006-08-01 06:21:00,116.629,116.649,116.619,116.649,6
2006-08-01 06:22:00,116.639,116.639,116.629,116.639,5
2006-08-01 06:23:00,116.629,116.639,116.629,116.629,5
2006-08-01 06:24:00,116.649,116.649,116.619,116.619,6
2006-08-01 06:25:00,116.649,116.659,116.649,116.659,2
2006-08-01 06:26:00,116.649,116.649,116.639,116.639,4
2006-08-01 06:27:00,116.659,116.659,116.639,116.639,3
2006-08-01 06:28:00,116.649,116.649,116.649,116.649,1
2006-08-01 06:29:00,116.659,116.659,116.659,116.659,1
2006-08-01 06:30:00,116.629,116.659,116.629,116.649,13
2006-08-01 06:31:00,116.659,116.659,116.639,116.639,11
2006-08-01 06:32:00,116.659,116.669,116.649,116.669,6
2006-08-01 06:33:00,116.669,116.669,116.659,116.669,3
2006-08-01 06:35:00,116.659,116.679,116.659,116.659,7
2006-08-01 06:36:00,116.669,116.679,116.669,116.669,3
2006-08-01 06:38:00,116.659,116.659,116.659,116.659,1
2006-08-01 06:39:00,116.669,116.669,116.669,116.669,1
2006-08-01 06:41:00,116.669,116.669,116.659,116.659,4
2006-08-01 06:42:00,116.679,116.679,116.679,116.679,1
2006-08-01 06:43:00,116.669,116.669,116.669,116.669,1
2006-08-01 06:44:00,116.679,116.679,116.669,116.679,5
2006-08-01 06:45:00,116.689,116.689,116.669,116.669,5
2006-08-01 06:46:00,116.699,116.709,116.679,116.679,11
2006-08-01 06:47:00,116.709,116.719,116.699,116.709,9
2006-08-01 06:48:00,116.709,116.719,116.699,116.719,10
2006-08-01 06:49:00,116.719,116.719,116.709,116.719,5
2006-08-01 06:50:00,116.699,116.729,116.679,116.709,20
2006-08-01 06:51:00,116.709,116.709,116.699,116.709,3
2006-08-01 06:52:00,116.709,116.709,116.699,116.699,2
2006-08-01 06:53:00,116.709,116.709,116.699,116.699,4
2006-08-01 06:54:00,116.679,116.709,116.669,116.699,10
2006-08-01 06:55:00,116.689,116.689,116.669,116.669,3
2006-08-01 06:56:00,116.689,116.689,116.669,116.679,5
2006-08-01 06:57:00,116.669,116.679,116.669,116.669,3
2006-08-01 06:58:00,116.669,116.679,116.669,116.679,2
2006-08-01 06:59:00,116.679,116.689,116.669,116.679,7
2006-08-01 07:00:00,116.679,116.679,116.669,116.669,6
2006-08-01 07:01:00,116.679,116.679,116.669,116.669,2
2006-08-01 07:02:00,116.669,116.679,116.669,116.669,3
2006-08-01 07:03:00,116.659,116.669,116.659,116.659,3
2006-08-01 07:04:00,116.669,116.669,116.669,116.669,1
2006-08-01 07:05:00,116.639,116.659,116.639,116.659,7
2006-08-01 07:06:00,116.629,116.649,116.629,116.649,2
2006-08-01 07:07:00,116.649,116.649,116.639,116.639,4
2006-08-01 07:08:00,116.649,116.649,116.639,116.639,4
2006-08-01 07:09:00,116.639,116.649,116.639,116.639,9
2006-08-01 07:10:00,116.639,116.649,116.629,116.649,6
2006-08-01 07:11:00,116.629,116.639,116.619,116.629,9
2006-08-01 07:12:00,116.609,116.619,116.609,116.619,16
2006-08-01 07:13:00,116.599,116.619,116.599,116.619,9
2006-08-01 07:14:00,116.609,116.619,116.599,116.609,11
2006-08-01 07:15:00,116.589,116.619,116.589,116.619,10
2006-08-01 07:16:00,116.589,116.599,116.579,116.599,8
2006-08-01 07:17:00,116.599,116.609,116.589,116.599,9
2006-08-01 07:18:00,116.599,116.609,116.599,116.609,4
2006-08-01 07:19:00,116.619,116.619,116.609,116.609,4
2006-08-01 07:20:00,116.619,116.619,116.609,116.609,8
2006-08-01 07:21:00,116.609,116.629,116.609,116.609,7
